Area,Item,Value
Poland,Aquatic Plants,0
Poland,Infant food,0
Poland,Miscellaneous,0
Portugal,Wheat and products,657
Portugal,Rice and products,97
Portugal,Barley and products,6
Portugal,Maize and products,137
Portugal,Rye and products,22
Portugal,Oats,12
Portugal,Millet and products,0
Portugal,"Cereals, Other",3
Portugal,Potatoes and products,115
Portugal,Sweet potatoes,0
Portugal,Yams,0
Portugal,"Roots, Other",0
Portugal,Sugar (Raw Equivalent),212
Portugal,"Sweeteners, Other",18
Portugal,Honey,6
Portugal,Beans,16
Portugal,Peas,3
Portugal,"Pulses, Other and products",17
Portugal,Nuts and products,35
Portugal,Soyabeans,0
Portugal,Groundnuts,5
Portugal,Rape and Mustardseed,1
Portugal,Coconuts - Incl Copra,3
Portugal,Olives (including preserved),10
Portugal,"Oilcrops, Other",0
Portugal,Soyabean Oil,107
Portugal,Groundnut Oil,4
Portugal,Sunflowerseed Oil,153
Portugal,Palmkernel Oil,1
Portugal,Palm Oil,42
Portugal,Sesameseed Oil,1
Portugal,Olive Oil,153
Portugal,Maize Germ Oil,16
Portugal,"Oilcrops Oil, Other",5
Portugal,Tomatoes and products,30
Portugal,Onions,12
Portugal,"Vegetables, other",41
Portugal,"Oranges, Mandarines",34
Portugal,"Lemons, Limes and products",1
Portugal,Grapefruit and products,0
Portugal,"Citrus, Other",1
Portugal,Bananas,30
Portugal,Plantains,0
Portugal,Apples and products,41
Portugal,Pineapples and products,6
Portugal,Dates,0
Portugal,Grapes and products (excl wine),3
Portugal,"Fruits, other",58
Portugal,Coffee and products,7
Portugal,Cocoa Beans and products,52
Portugal,Tea (including mate),0
Portugal,Pepper,0
Portugal,Pimento,1
Portugal,Cloves,0
Portugal,"Spices, Other",4
Portugal,Wine,89
Portugal,Beer,70
Portugal,"Beverages, Fermented",1
Portugal,"Beverages, Alcoholic",74
Portugal,Bovine Meat,101
Portugal,Mutton & Goat Meat,15
Portugal,Pigmeat,192
Portugal,Poultry Meat,117
Portugal,"Meat, Other",4
Portugal,"Offals, Edible",14
Portugal,"Butter, Ghee",47
Portugal,Cream,14
Portugal,"Fats, Animals, Raw",135
Portugal,"Fish, Body Oil",1
Portugal,"Fish, Liver Oil",1
Portugal,Eggs,41
Portugal,Milk - Excluding Butter,288
Portugal,Freshwater Fish,7
Portugal,Demersal Fish,55
Portugal,Pelagic Fish,19
Portugal,"Marine Fish, Other",4
Portugal,Crustaceans,8
Portugal,Cephalopods,8
Portugal,"Molluscs, Other",4
Portugal,"Aquatic Animals, Others",0
Portugal,Aquatic Plants,0
Portugal,Infant food,0
Portugal,Miscellaneous,4
Qatar,Wheat and products,653
Qatar,Rice and products,703
Qatar,Barley and products,3
Qatar,Maize and products,15
Qatar,Oats,5
Qatar,Millet and products,3
Qatar,Sorghum and products,2
Qatar,"Cereals, Other",10
Qatar,Cassava and products,2
Qatar,Potatoes and products,55
Qatar,Sweet potatoes,1
Qatar,Yams,1
Qatar,"Roots, Other",1
Qatar,Sugar cane,0
Qatar,Sugar (Raw Equivalent),247
Qatar,"Sweeteners, Other",17
Qatar,Honey,5
Qatar,Beans,11
Qatar,Peas,11
Qatar,"Pulses, Other and products",72
Qatar,Nuts and products,40
Qatar,Soyabeans,0
Qatar,Groundnuts,12
Qatar,Sunflower seed,2
Qatar,Rape and Mustardseed,1
Qatar,Coconuts - Incl Copra,14
Qatar,Sesame seed,2
Qatar,Olives (including preserved),3
Qatar,"Oilcrops, Other",2
Qatar,Soyabean Oil,9
Qatar,Groundnut Oil,12
Qatar,Sunflowerseed Oil,197
Qatar,Rape and Mustard Oil,6
Qatar,Cottonseed Oil,1
Qatar,Palmkernel Oil,1
Qatar,Palm Oil,131
Qatar,Coconut Oil,9
Qatar,Sesameseed Oil,1
Qatar,Olive Oil,37
Qatar,Maize Germ Oil,91
Qatar,"Oilcrops Oil, Other",13
Qatar,Tomatoes and products,16
Qatar,Onions,27
Qatar,"Vegetables, other",68
Qatar,"Oranges, Mandarines",16
Qatar,"Lemons, Limes and products",2
Qatar,Grapefruit and products,1
Qatar,"Citrus, Other",1
Qatar,Bananas,3
Qatar,Plantains,26
Qatar,Apples and products,12
Qatar,Pineapples and products,2
Qatar,Dates,48
Qatar,Grapes and products (excl wine),6
Qatar,"Fruits, other",37
Qatar,Coffee and products,5
Qatar,Cocoa Beans and products,44
Qatar,Tea (including mate),2
Qatar,Pepper,2
Qatar,Pimento,5
Qatar,Cloves,0
Qatar,"Spices, Other",47
Qatar,Wine,1
Qatar,Beer,5
Qatar,"Beverages, Alcoholic",11
Qatar,Bovine Meat,40
Qatar,Mutton & Goat Meat,94
Qatar,Pigmeat,1
Qatar,Poultry Meat,182
Qatar,"Meat, Other",4
Qatar,"Offals, Edible",3
Qatar,"Butter, Ghee",37
Qatar,"Fats, Animals, Raw",18
Qatar,"Fish, Body Oil",0
Qatar,"Fish, Liver Oil",0
Qatar,Eggs,64
Qatar,Milk - Excluding Butter,172
Qatar,Freshwater Fish,9
Qatar,Demersal Fish,7
Qatar,Pelagic Fish,13
Qatar,"Marine Fish, Other",1
Qatar,Crustaceans,3
Qatar,Cephalopods,0
Qatar,"Molluscs, Other",0
Qatar,"Aquatic Animals, Others",0
Qatar,Aquatic Plants,0
Qatar,Infant food,8
Qatar,Miscellaneous,14
Republic of Korea,Wheat and products,408
Republic of Korea,Rice and products,640
Republic of Korea,Barley and products,11
Republic of Korea,Maize and products,87
Republic of Korea,Oats,0
Republic of Korea,Millet and products,1
Republic of Korea,"Cereals, Other",4
Republic of Korea,Cassava and products,1
Republic of Korea,Potatoes and products,24
Republic of Korea,Sweet potatoes,15
Republic of Korea,"Roots, Other",3
Republic of Korea,Sugar cane,0
Republic of Korea,Sugar beet,0
Republic of Korea,Sugar (Raw Equivalent),279
Republic of Korea,"Sweeteners, Other",176
Republic of Korea,Honey,5
Republic of Korea,Beans,9
Republic of Korea,Peas,1
Republic of Korea,"Pulses, Other and products",2
Republic of Korea,Nuts and products,41
Republic of Korea,Soyabeans,49
Republic of Korea,Groundnuts,11
Republic of Korea,Sunflower seed,0
Republic of Korea,Rape and Mustardseed,1
Republic of Korea,Coconuts - Incl Copra,1
Republic of Korea,Sesame seed,10
Republic of Korea,Olives (including preserved),0
Republic of Korea,"Oilcrops, Other",8
Republic of Korea,Soyabean Oil,248
Republic of Korea,Groundnut Oil,0
Republic of Korea,Sunflowerseed Oil,17
Republic of Korea,Rape and Mustard Oil,75
Republic of Korea,Cottonseed Oil,13
Republic of Korea,Palmkernel Oil,5
Republic of Korea,Palm Oil,101
Republic of Korea,Coconut Oil,27
Republic of Korea,Sesameseed Oil,11
Republic of Korea,Olive Oil,9
Republic of Korea,Ricebran Oil,10
Republic of Korea,Maize Germ Oil,18
Republic of Korea,"Oilcrops Oil, Other",26
Republic of Korea,Tomatoes and products,5
Republic of Korea,Onions,29
Republic of Korea,"Vegetables, other",137
Republic of Korea,"Oranges, Mandarines",12
Republic of Korea,"Lemons, Limes and products",0
Republic of Korea,Grapefruit and products,0
Republic of Korea,"Citrus, Other",0
Republic of Korea,Bananas,12
Republic of Korea,Plantains,0
Republic of Korea,Apples and products,5
Republic of Korea,Pineapples and products,2
Republic of Korea,Dates,0
Republic of Korea,Grapes and products (excl wine),6
Republic of Korea,"Fruits, other",29
Republic of Korea,Coffee and products,3
Republic of Korea,Cocoa Beans and products,6
Republic of Korea,Tea (including mate),0
Republic of Korea,Pepper,1
Republic of Korea,Pimento,0
Republic of Korea,Cloves,0
Republic of Korea,"Spices, Other",7
Republic of Korea,Wine,2
Republic of Korea,Beer,45
Republic of Korea,"Beverages, Fermented",90
Republic of Korea,"Beverages, Alcoholic",22
Republic of Korea,Bovine Meat,74
Republic of Korea,Mutton & Goat Meat,2
Republic of Korea,Pigmeat,190
Republic of Korea,Poultry Meat,80
Republic of Korea,"Meat, Other",1
Republic of Korea,"Offals, Edible",15
Republic of Korea,"Butter, Ghee",28
Republic of Korea,Cream,3
Republic of Korea,"Fats, Animals, Raw",55
Republic of Korea,"Fish, Body Oil",0
Republic of Korea,"Fish, Liver Oil",0
Republic of Korea,Eggs,49
Republic of Korea,Milk - Excluding Butter,50
Republic of Korea,Freshwater Fish,4
Republic of Korea,Demersal Fish,46
Republic of Korea,Pelagic Fish,35
Republic of Korea,"Marine Fish, Other",0
Republic of Korea,Crustaceans,8
Republic of Korea,Cephalopods,13
Republic of Korea,"Molluscs, Other",5
Republic of Korea,"Aquatic Animals, Others",1
Republic of Korea,Aquatic Plants,34
Republic of Moldova,Wheat and products,800
Republic of Moldova,Rice and products,24
Republic of Moldova,Barley and products,4
Republic of Moldova,Maize and products,356
Republic of Moldova,Rye and products,8
Republic of Moldova,Oats,12
Republic of Moldova,"Cereals, Other",15
Republic of Moldova,Potatoes and products,82
Republic of Moldova,Sweet potatoes,0
Republic of Moldova,"Roots, Other",0
Republic of Moldova,Sugar cane,0
Republic of Moldova,Sugar (Raw Equivalent),202
Republic of Moldova,"Sweeteners, Other",29
Republic of Moldova,Honey,0
Republic of Moldova,Beans,15
Republic of Moldova,Peas,4
Republic of Moldova,"Pulses, Other and products",0
Republic of Moldova,Nuts and products,2
Republic of Moldova,Soyabeans,0
Republic of Moldova,Groundnuts,2
Republic of Moldova,Sunflower seed,8
Republic of Moldova,Rape and Mustardseed,1
Republic of Moldova,Coconuts - Incl Copra,0
Republic of Moldova,Sesame seed,1
Republic of Moldova,Olives (including preserved),2
Republic of Moldova,"Oilcrops, Other",0
Republic of Moldova,Soyabean Oil,10
Republic of Moldova,Groundnut Oil,0
Republic of Moldova,Sunflowerseed Oil,156
Republic of Moldova,Rape and Mustard Oil,8
Republic of Moldova,Palmkernel Oil,0
Republic of Moldova,Olive Oil,1
Republic of Moldova,Maize Germ Oil,52
Republic of Moldova,"Oilcrops Oil, Other",21
Republic of Moldova,Tomatoes and products,7
Republic of Moldova,Onions,11
Republic of Moldova,"Vegetables, other",42
Republic of Moldova,"Oranges, Mandarines",4
Republic of Moldova,"Lemons, Limes and products",0
Republic of Moldova,Grapefruit and products,0
Republic of Moldova,"Citrus, Other",0
Republic of Moldova,Bananas,5
Republic of Moldova,Apples and products,45
Republic of Moldova,Pineapples and products,0
Republic of Moldova,Dates,0
Republic of Moldova,Grapes and products (excl wine),74
Republic of Moldova,"Fruits, other",36
Republic of Moldova,Coffee and products,2
Republic of Moldova,Cocoa Beans and products,14
Republic of Moldova,Tea (including mate),0
Republic of Moldova,Pepper,0
Republic of Moldova,Pimento,0
Republic of Moldova,Cloves,0
Republic of Moldova,"Spices, Other",1
Republic of Moldova,Wine,19
Republic of Moldova,Beer,38
Republic of Moldova,"Beverages, Fermented",0
Republic of Moldova,"Beverages, Alcoholic",24
Republic of Moldova,Bovine Meat,9
Republic of Moldova,Mutton & Goat Meat,1
Republic of Moldova,Pigmeat,114
Republic of Moldova,Poultry Meat,57
Republic of Moldova,"Meat, Other",1
Republic of Moldova,"Offals, Edible",7
Republic of Moldova,"Butter, Ghee",28
Republic of Moldova,Cream,0
Republic of Moldova,"Fats, Animals, Raw",70
Republic of Moldova,"Fish, Body Oil",0
Republic of Moldova,Eggs,33
Republic of Moldova,Milk - Excluding Butter,188
Republic of Moldova,Freshwater Fish,7
Republic of Moldova,Demersal Fish,4
Republic of Moldova,Pelagic Fish,10
Republic of Moldova,"Marine Fish, Other",2
Republic of Moldova,Crustaceans,0
Republic of Moldova,Cephalopods,0
Republic of Moldova,"Molluscs, Other",0
Republic of Moldova,"Aquatic Animals, Others",0
Republic of Moldova,Aquatic Plants,0
Republic of Moldova,Infant food,2
Republic of Moldova,Miscellaneous,6
Romania,Wheat and products,981
Romania,Rice and products,33
Romania,Barley and products,8
Romania,Maize and products,260
Romania,Rye and products,8
Romania,Oats,1
Romania,"Cereals, Other",8
Romania,Potatoes and products,184
Romania,Sweet potatoes,0
Romania,"Roots, Other",0
Romania,Sugar (Raw Equivalent),260
Romania,"Sweeteners, Other",29
Romania,Honey,6
Romania,Beans,11
Romania,Peas,1
Romania,"Pulses, Other and products",1
Romania,Nuts and products,22
Romania,Soyabeans,0
Romania,Groundnuts,10
Romania,Rape and Mustardseed,1
Romania,Coconuts - Incl Copra,1
Romania,Sesame seed,1
Romania,Olives (including preserved),4
Romania,"Oilcrops, Other",0
Romania,Soyabean Oil,31
Romania,Groundnut Oil,0
Romania,Sunflowerseed Oil,279
Romania,Palm Oil,28
Romania,Sesameseed Oil,0
Romania,Olive Oil,6
Romania,Maize Germ Oil,1
Romania,"Oilcrops Oil, Other",65
Romania,Tomatoes and products,16
Romania,Onions,16
Romania,"Vegetables, other",61
Romania,"Oranges, Mandarines",7
Romania,"Lemons, Limes and products",1
Romania,Grapefruit and products,0
Romania,"Citrus, Other",0
Romania,Bananas,13
Romania,Plantains,5
Romania,Apples and products,38
Romania,Pineapples and products,1
Romania,Dates,0
Romania,Grapes and products (excl wine),42
Romania,"Fruits, other",60
Romania,Coffee and products,5
Romania,Cocoa Beans and products,27
Romania,Tea (including mate),0
Romania,Pepper,1
Romania,Pimento,1
Romania,Cloves,0
Romania,"Spices, Other",1
Romania,Wine,38
Romania,Beer,121
Romania,"Beverages, Fermented",1
Romania,"Beverages, Alcoholic",28
Romania,Bovine Meat,18
Romania,Mutton & Goat Meat,14
Romania,Pigmeat,157
Romania,Poultry Meat,85
Romania,"Meat, Other",0
Romania,"Offals, Edible",11
Romania,"Butter, Ghee",23
Romania,Cream,6
Romania,"Fats, Animals, Raw",115
Romania,"Fish, Body Oil",0
Romania,"Fish, Liver Oil",0
Romania,Eggs,52
Romania,Milk - Excluding Butter,397
Romania,Freshwater Fish,4
Romania,Demersal Fish,2
Romania,Pelagic Fish,9
Romania,"Marine Fish, Other",1
Romania,Crustaceans,0
Romania,Cephalopods,0
Romania,"Molluscs, Other",0
Romania,"Aquatic Animals, Others",0
Romania,Aquatic Plants,0
Romania,Infant food,2
Romania,Miscellaneous,5
Russian Federation,Wheat and products,1063
Russian Federation,Rice and products,47
Russian Federation,Barley and products,11
Russian Federation,Maize and products,5
Russian Federation,Rye and products,41
Russian Federation,Oats,5
Russian Federation,Millet and products,9
Russian Federation,Sorghum and products,0
Russian Federation,"Cereals, Other",30
Russian Federation,Potatoes and products,165
Russian Federation,Sweet potatoes,0
Russian Federation,Yams,0
Russian Federation,"Roots, Other",0
Russian Federation,Sugar cane,0
Russian Federation,Sugar (Raw Equivalent),346
Russian Federation,"Sweeteners, Other",45
Russian Federation,Honey,3
Russian Federation,Beans,1
Russian Federation,Peas,16
Russian Federation,"Pulses, Other and products",5
Russian Federation,Nuts and products,5
Russian Federation,Soyabeans,0
Russian Federation,Groundnuts,14
Russian Federation,Rape and Mustardseed,0
Russian Federation,Coconuts - Incl Copra,2
Russian Federation,Sesame seed,1
Russian Federation,Olives (including preserved),2
Russian Federation,"Oilcrops, Other",0
Russian Federation,Soyabean Oil,32
Russian Federation,Groundnut Oil,0
Russian Federation,Sunflowerseed Oil,267
Russian Federation,Rape and Mustard Oil,6
Russian Federation,Coconut Oil,2
Russian Federation,Sesameseed Oil,0
Russian Federation,Olive Oil,4
Russian Federation,Maize Germ Oil,1
Russian Federation,"Oilcrops Oil, Other",71
Russian Federation,Tomatoes and products,13
Russian Federation,Onions,10
Russian Federation,"Vegetables, other",48
Russian Federation,"Oranges, Mandarines",9
Russian Federation,"Lemons, Limes and products",1
Russian Federation,Grapefruit and products,1
Russian Federation,"Citrus, Other",0
Russian Federation,Bananas,16
Russian Federation,Plantains,0
Russian Federation,Apples and products,22
Russian Federation,Pineapples and products,1
Russian Federation,Dates,1
Russian Federation,Grapes and products (excl wine),5
Russian Federation,"Fruits, other",28
Russian Federation,Coffee and products,3
Russian Federation,Cocoa Beans and products,10
Russian Federation,Tea (including mate),1
Russian Federation,Pepper,0
Russian Federation,Pimento,0
Russian Federation,Cloves,0
Russian Federation,"Spices, Other",1
Russian Federation,Wine,15
Russian Federation,Beer,71
Russian Federation,"Beverages, Fermented",1
Russian Federation,"Beverages, Alcoholic",66
Russian Federation,Bovine Meat,77
Russian Federation,Mutton & Goat Meat,10
Russian Federation,Pigmeat,121
Russian Federation,Poultry Meat,105
Russian Federation,"Meat, Other",11
Russian Federation,"Offals, Edible",13
Russian Federation,"Butter, Ghee",52
Russian Federation,Cream,7
Russian Federation,"Fats, Animals, Raw",88
Russian Federation,"Fish, Body Oil",0
Russian Federation,"Fish, Liver Oil",0
Russian Federation,Eggs,63
Russian Federation,Milk - Excluding Butter,265
Russian Federation,Freshwater Fish,12
Russian Federation,Demersal Fish,23
Russian Federation,Pelagic Fish,15
Russian Federation,"Marine Fish, Other",0
Russian Federation,Crustaceans,1
Russian Federation,Cephalopods,1
Russian Federation,"Molluscs, Other",0
Russian Federation,"Aquatic Animals, Others",0
Russian Federation,Aquatic Plants,0
Russian Federation,Infant food,1
Russian Federation,Miscellaneous,0
Rwanda,Wheat and products,75
Rwanda,Rice and products,101
Rwanda,Barley and products,0
Rwanda,Maize and products,244
Rwanda,Rye and products,0
Rwanda,Oats,0
Rwanda,Millet and products,3
Rwanda,Sorghum and products,104
Rwanda,"Cereals, Other",0
Rwanda,Cassava and products,272
Rwanda,Potatoes and products,143
Rwanda,Sweet potatoes,222
Rwanda,Yams,10
Rwanda,"Roots, Other",30
Rwanda,Sugar (Raw Equivalent),116
Rwanda,"Sweeteners, Other",2
Rwanda,Honey,4
Rwanda,Beans,323
Rwanda,Peas,10
Rwanda,"Pulses, Other and products",0
Rwanda,Nuts and products,0
Rwanda,Soyabeans,22
Rwanda,Groundnuts,11
Rwanda,Rape and Mustardseed,0
Rwanda,Coconuts - Incl Copra,0
Rwanda,Sesame seed,0
Rwanda,Olives (including preserved),0
Rwanda,Soyabean Oil,10
Rwanda,Groundnut Oil,4
Rwanda,Sunflowerseed Oil,14
Rwanda,Rape and Mustard Oil,0
Rwanda,Cottonseed Oil,0
Rwanda,Palmkernel Oil,1
Rwanda,Palm Oil,68
Rwanda,Coconut Oil,0
Rwanda,Sesameseed Oil,0
Rwanda,Olive Oil,0
Rwanda,Ricebran Oil,0
Rwanda,Maize Germ Oil,0
Rwanda,"Oilcrops Oil, Other",1
Rwanda,Tomatoes and products,4
Rwanda,Onions,3
Rwanda,"Vegetables, other",21
Rwanda,"Oranges, Mandarines",1
Rwanda,"Lemons, Limes and products",0
Rwanda,Grapefruit and products,0
Rwanda,"Citrus, Other",0
Rwanda,Bananas,99
Rwanda,Plantains,145
Rwanda,Apples and products,0
Rwanda,Pineapples and products,2
Rwanda,Dates,0
Rwanda,Grapes and products (excl wine),0
Rwanda,"Fruits, other",11
Rwanda,Coffee and products,0
Rwanda,Cocoa Beans and products,0
Rwanda,Tea (including mate),0
Rwanda,Pepper,1
Rwanda,Pimento,0
Rwanda,"Spices, Other",2
Rwanda,Wine,0
Rwanda,Beer,18
Rwanda,"Beverages, Fermented",26
Rwanda,"Beverages, Alcoholic",2
Rwanda,Bovine Meat,14
Rwanda,Mutton & Goat Meat,6
Rwanda,Pigmeat,9
Rwanda,Poultry Meat,6
Rwanda,"Meat, Other",5
Rwanda,"Offals, Edible",3
Rwanda,"Butter, Ghee",3
Rwanda,Cream,0
Rwanda,"Fats, Animals, Raw",4
Rwanda,"Fish, Body Oil",0
Rwanda,"Fish, Liver Oil",0
Rwanda,Eggs,1
Rwanda,Milk - Excluding Butter,35
Rwanda,Freshwater Fish,4
Rwanda,Demersal Fish,0
Rwanda,Pelagic Fish,1
Rwanda,"Marine Fish, Other",4
Rwanda,Crustaceans,0
Rwanda,Cephalopods,0
Rwanda,"Molluscs, Other",0
Rwanda,"Aquatic Animals, Others",0
Rwanda,Aquatic Plants,0
Rwanda,Infant food,0
Rwanda,Miscellaneous,1
Saint Kitts and Nevis,Wheat and products,416
Saint Kitts and Nevis,Rice and products,237
Saint Kitts and Nevis,Barley and products,0
Saint Kitts and Nevis,Maize and products,2
Saint Kitts and Nevis,Rye and products,0
Saint Kitts and Nevis,Oats,7
Saint Kitts and Nevis,"Cereals, Other",7
Saint Kitts and Nevis,Cassava and products,0
Saint Kitts and Nevis,Potatoes and products,29
Saint Kitts and Nevis,Sweet potatoes,10
Saint Kitts and Nevis,Yams,0
Saint Kitts and Nevis,"Roots, Other",21
Saint Kitts and Nevis,Sugar (Raw Equivalent),341
Saint Kitts and Nevis,"Sweeteners, Other",44
Saint Kitts and Nevis,Honey,0
Saint Kitts and Nevis,Beans,7
Saint Kitts and Nevis,Peas,0
Saint Kitts and Nevis,"Pulses, Other and products",34
Saint Kitts and Nevis,Nuts and products,5
Saint Kitts and Nevis,Soyabeans,0
Saint Kitts and Nevis,Groundnuts,48
Saint Kitts and Nevis,Rape and Mustardseed,0
Saint Kitts and Nevis,Coconuts - Incl Copra,89
Saint Kitts and Nevis,Olives (including preserved),0
Saint Kitts and Nevis,"Oilcrops, Other",0
Saint Kitts and Nevis,Soyabean Oil,120
Saint Kitts and Nevis,Groundnut Oil,5
Saint Kitts and Nevis,Sunflowerseed Oil,0
Saint Kitts and Nevis,Cottonseed Oil,0
Saint Kitts and Nevis,Palmkernel Oil,0
Saint Kitts and Nevis,Palm Oil,0
Saint Kitts and Nevis,Coconut Oil,108
Saint Kitts and Nevis,Olive Oil,5
Saint Kitts and Nevis,"Oilcrops Oil, Other",150
Saint Kitts and Nevis,Tomatoes and products,4
Saint Kitts and Nevis,Onions,4
Saint Kitts and Nevis,"Vegetables, other",13
Saint Kitts and Nevis,"Oranges, Mandarines",8
Saint Kitts and Nevis,"Lemons, Limes and products",2
Saint Kitts and Nevis,Grapefruit and products,0
Saint Kitts and Nevis,Bananas,17
Saint Kitts and Nevis,Plantains,1
Saint Kitts and Nevis,Apples and products,13
Saint Kitts and Nevis,Pineapples and products,2
Saint Kitts and Nevis,Grapes and products (excl wine),7
Saint Kitts and Nevis,"Fruits, other",56
Saint Kitts and Nevis,Coffee and products,0
Saint Kitts and Nevis,Cocoa Beans and products,3
Saint Kitts and Nevis,Tea (including mate),0
Saint Kitts and Nevis,Pepper,0
Saint Kitts and Nevis,Pimento,0
Saint Kitts and Nevis,Cloves,0
Saint Kitts and Nevis,"Spices, Other",6
Saint Kitts and Nevis,Wine,14
Saint Kitts and Nevis,Beer,12
Saint Kitts and Nevis,"Beverages, Fermented",1
Saint Kitts and Nevis,"Beverages, Alcoholic",38
Saint Kitts and Nevis,Bovine Meat,20
Saint Kitts and Nevis,Mutton & Goat Meat,17
Saint Kitts and Nevis,Pigmeat,130
Saint Kitts and Nevis,Poultry Meat,174
Saint Kitts and Nevis,"Meat, Other",0
Saint Kitts and Nevis,"Offals, Edible",4
Saint Kitts and Nevis,"Butter, Ghee",7
Saint Kitts and Nevis,Cream,2
Saint Kitts and Nevis,"Fats, Animals, Raw",83
Saint Kitts and Nevis,"Fish, Body Oil",0
Saint Kitts and Nevis,"Fish, Liver Oil",0
Saint Kitts and Nevis,Eggs,7
Saint Kitts and Nevis,Milk - Excluding Butter,113
Saint Kitts and Nevis,Freshwater Fish,2
Saint Kitts and Nevis,Demersal Fish,3
Saint Kitts and Nevis,Pelagic Fish,6
Saint Kitts and Nevis,"Marine Fish, Other",44
Saint Kitts and Nevis,Crustaceans,4
Saint Kitts and Nevis,Cephalopods,1
Saint Kitts and Nevis,"Molluscs, Other",2
Saint Kitts and Nevis,Aquatic Plants,0
Saint Kitts and Nevis,Infant food,0
Saint Kitts and Nevis,Miscellaneous,29
Saint Lucia,Wheat and products,717
Saint Lucia,Rice and products,111
Saint Lucia,Barley and products,0
Saint Lucia,Maize and products,40
Saint Lucia,Rye and products,0
Saint Lucia,Oats,9
Saint Lucia,Millet and products,0
Saint Lucia,Sorghum and products,0
Saint Lucia,"Cereals, Other",1
Saint Lucia,Cassava and products,13
Saint Lucia,Potatoes and products,26
Saint Lucia,Sweet potatoes,5
Saint Lucia,Yams,5
Saint Lucia,"Roots, Other",12
Saint Lucia,Sugar (Raw Equivalent),382
Saint Lucia,"Sweeteners, Other",19
Saint Lucia,Honey,0
Saint Lucia,Beans,15
Saint Lucia,Peas,4
Saint Lucia,"Pulses, Other and products",36
Saint Lucia,Nuts and products,12
Saint Lucia,Soyabeans,0
Saint Lucia,Groundnuts,23
Saint Lucia,Sunflower seed,0
Saint Lucia,Rape and Mustardseed,3
Saint Lucia,Coconuts - Incl Copra,31
Saint Lucia,Sesame seed,0
Saint Lucia,Olives (including preserved),0
Saint Lucia,"Oilcrops, Other",0
Saint Lucia,Groundnut Oil,0
Saint Lucia,Sunflowerseed Oil,1
Saint Lucia,Rape and Mustard Oil,2
Saint Lucia,Cottonseed Oil,0
Saint Lucia,Palmkernel Oil,0
Saint Lucia,Coconut Oil,21
Saint Lucia,Sesameseed Oil,0
Saint Lucia,Olive Oil,5
Saint Lucia,Maize Germ Oil,5
Saint Lucia,"Oilcrops Oil, Other",106
Saint Lucia,Tomatoes and products,2
Saint Lucia,Onions,7
Saint Lucia,"Vegetables, other",34
Saint Lucia,"Oranges, Mandarines",18
Saint Lucia,"Lemons, Limes and products",1
Saint Lucia,Grapefruit and products,3
Saint Lucia,"Citrus, Other",0
Saint Lucia,Bananas,35
Saint Lucia,Plantains,14
Saint Lucia,Apples and products,12
Saint Lucia,Pineapples and products,4
Saint Lucia,Dates,0
Saint Lucia,Grapes and products (excl wine),5
Saint Lucia,"Fruits, other",48
Saint Lucia,Coffee and products,2
Saint Lucia,Cocoa Beans and products,14
Saint Lucia,Tea (including mate),0
Saint Lucia,Pepper,1
Saint Lucia,Pimento,0
Saint Lucia,Cloves,0
Saint Lucia,"Spices, Other",12
Saint Lucia,Wine,21
Saint Lucia,Beer,45
Saint Lucia,"Beverages, Fermented",6
Saint Lucia,"Beverages, Alcoholic",43
Saint Lucia,Bovine Meat,33
Saint Lucia,Mutton & Goat Meat,14
Saint Lucia,Pigmeat,146
Saint Lucia,Poultry Meat,134
Saint Lucia,"Meat, Other",0
Saint Lucia,"Offals, Edible",57
Saint Lucia,"Butter, Ghee",19
Saint Lucia,Cream,3
Saint Lucia,"Fats, Animals, Raw",49
Saint Lucia,"Fish, Body Oil",0
Saint Lucia,"Fish, Liver Oil",0
Saint Lucia,Eggs,16
Saint Lucia,Milk - Excluding Butter,147
Saint Lucia,Freshwater Fish,2
Saint Lucia,Demersal Fish,1
Saint Lucia,Pelagic Fish,41
Saint Lucia,"Marine Fish, Other",18
Saint Lucia,Crustaceans,1
Saint Lucia,Cephalopods,0
Saint Lucia,"Molluscs, Other",2
Saint Lucia,"Aquatic Animals, Others",0
Saint Lucia,Aquatic Plants,0
Saint Lucia,Infant food,8
Saint Lucia,Miscellaneous,12
Saint Vincent and the Grenadines,Wheat and products,628
Saint Vincent and the Grenadines,Rice and products,50
Saint Vincent and the Grenadines,Barley and products,0
Saint Vincent and the Grenadines,Maize and products,126
Saint Vincent and the Grenadines,Oats,6
Saint Vincent and the Grenadines,"Cereals, Other",1
Saint Vincent and the Grenadines,Cassava and products,6
Saint Vincent and the Grenadines,Potatoes and products,18
Saint Vincent and the Grenadines,Sweet potatoes,31
Saint Vincent and the Grenadines,Yams,16
Saint Vincent and the Grenadines,"Roots, Other",90
Saint Vincent and the Grenadines,Sugar (Raw Equivalent),322
Saint Vincent and the Grenadines,"Sweeteners, Other",42
Saint Vincent and the Grenadines,Honey,1
Saint Vincent and the Grenadines,Beans,1
Saint Vincent and the Grenadines,Peas,4
Saint Vincent and the Grenadines,"Pulses, Other and products",75
Saint Vincent and the Grenadines,Nuts and products,17
Saint Vincent and the Grenadines,Soyabeans,5
Saint Vincent and the Grenadines,Groundnuts,6
Saint Vincent and the Grenadines,Rape and Mustardseed,5
Saint Vincent and the Grenadines,Coconuts - Incl Copra,2
Saint Vincent and the Grenadines,Sesame seed,0
