m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes
478,Mauritania,,114,Sorghum,2019,2.47,2.47,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
478,Mauritania,,114,Sorghum,2019,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
478,Mauritania,,114,Sorghum,2019,3.6,3.6,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
478,Mauritania,,118,Millet,2019,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
478,Mauritania,,118,Millet,2019,2,2,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
478,Mauritania,,118,Millet,2019,1.13,1.13,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
478,Mauritania,,118,Millet,2019,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,112,Maize (corn),2019,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,112,Maize (corn),2019,2.35,2.35,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,112,Maize (corn),2019,3.97,3.97,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,112,Maize (corn),2019,9.94,9.94,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,112,Maize (corn),2019,1,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,112,Maize (corn),2019,1.38,1.38,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,112,Maize (corn),2019,6.24,6.24,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,113,Rice,2019,3.1,3.1,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,113,Rice,2019,4.4,4.4,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,113,Rice,2019,1.02,1.02,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,113,Rice,2019,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,113,Rice,2019,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,113,Rice,2019,1,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,113,Rice,2019,1.3,1.3,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,114,Sorghum,2019,4.54,4.54,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,114,Sorghum,2019,1,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,114,Sorghum,2019,3.6,3.6,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,114,Sorghum,2019,1.3,1.3,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,114,Sorghum,2019,3.01,3.01,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,114,Sorghum,2019,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,118,Millet,2019,1,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,118,Millet,2019,1.3,1.3,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,118,Millet,2019,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,118,Millet,2019,1.14,1.14,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,118,Millet,2019,2.26,2.26,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,118,Millet,2019,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
508,Mozambique,,118,Millet,2019,2,2,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,112,Maize (corn),2019,1.12,1.12,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,112,Maize (corn),2019,5.09,5.09,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,112,Maize (corn),2019,2.15,2.15,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,112,Maize (corn),2019,3.75,3.75,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,112,Maize (corn),2019,1.8,1.8,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,112,Maize (corn),2019,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,112,Maize (corn),2019,4.17,4.17,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,114,Sorghum,2019,2.75,2.75,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,114,Sorghum,2019,1,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,114,Sorghum,2019,1.3,1.3,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,118,Millet,2019,2,2,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,118,Millet,2019,1,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,118,Millet,2019,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,118,Millet,2019,2,2,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,118,Millet,2019,1.3,1.3,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
516,Namibia,,118,Millet,2019,0.5,0.5,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,112,Maize (corn),2019,6.42,6.42,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,112,Maize (corn),2019,1.32,1.32,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,112,Maize (corn),2019,4,4,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,112,Maize (corn),2019,4.28,4.28,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,112,Maize (corn),2019,2.42,2.42,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,113,Rice,2019,0.1,0.1,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,113,Rice,2019,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,113,Rice,2019,4.4,4.4,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,113,Rice,2019,3.14,3.14,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,113,Rice,2019,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,114,Sorghum,2019,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,114,Sorghum,2019,3.6,3.6,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,114,Sorghum,2019,2.47,2.47,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,114,Sorghum,2019,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,118,Millet,2019,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,118,Millet,2019,2,2,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,118,Millet,2019,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
562,Niger,,118,Millet,2019,0.88,0.88,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,112,Maize (corn),2019,4,4,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,112,Maize (corn),2019,1.32,1.32,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,112,Maize (corn),2019,6.42,6.42,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,112,Maize (corn),2019,4.72,4.72,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,112,Maize (corn),2019,2.37,2.37,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,113,Rice,2019,0.93,0.93,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,113,Rice,2019,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,113,Rice,2019,3.14,3.14,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,113,Rice,2019,4.4,4.4,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,113,Rice,2019,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,114,Sorghum,2019,3.6,3.6,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,114,Sorghum,2019,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,114,Sorghum,2019,2.6,2.6,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,114,Sorghum,2019,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,118,Millet,2019,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,118,Millet,2019,0.85,0.85,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,118,Millet,2019,1.32,1.32,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,118,Millet,2019,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
566,Nigeria,,118,Millet,2019,2,2,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,112,Maize (corn),2019,2.36,2.36,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,112,Maize (corn),2019,4,4,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,112,Maize (corn),2019,1.32,1.32,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,112,Maize (corn),2019,5.26,5.26,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,112,Maize (corn),2019,6.42,6.42,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,113,Rice,2019,3.14,3.14,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,113,Rice,2019,4.4,4.4,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,113,Rice,2019,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,113,Rice,2019,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,113,Rice,2019,1.2,1.2,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,114,Sorghum,2019,2.69,2.69,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,114,Sorghum,2019,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,114,Sorghum,2019,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,114,Sorghum,2019,3.6,3.6,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,118,Millet,2019,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,118,Millet,2019,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,118,Millet,2019,1.18,1.18,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,118,Millet,2019,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,118,Millet,2019,2,2,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,1193,Fonio,2019,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,1193,Fonio,2019,0.3,0.3,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,1193,Fonio,2019,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,1193,Fonio,2019,3.5,3.5,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
624,Guinea-Bissau,,1193,Fonio,2019,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,111,Wheat,2019,4.43,4.43,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,111,Wheat,2019,3.5,3.5,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,111,Wheat,2019,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,111,Wheat,2019,1,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,111,Wheat,2019,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,111,Wheat,2019,4.87,4.87,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,112,Maize (corn),2019,4,4,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,112,Maize (corn),2019,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,112,Maize (corn),2019,6.42,6.42,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,112,Maize (corn),2019,2.36,2.36,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,112,Maize (corn),2019,1.65,1.65,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,112,Maize (corn),2019,1.32,1.32,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,112,Maize (corn),2019,2.63,2.63,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,113,Rice,2019,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,113,Rice,2019,1,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,113,Rice,2019,4.4,4.4,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,113,Rice,2019,3.14,3.14,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,113,Rice,2019,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,113,Rice,2019,0.7,0.7,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,113,Rice,2019,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,114,Sorghum,2019,2.69,2.69,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,114,Sorghum,2019,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,114,Sorghum,2019,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
646,Rwanda,,114,Sorghum,2019,3.6,3.6,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,
682,Saudi Arabia,,113,Rice,2019,3,3%,,"Farm, Manufacturing, Transportation",Whole supply chain,,,,Modelled Estimates,"National program for reducing flw in ksa (2019), Saudi FLW baseline. Food Loss and Food Waste Index in the Kingdom of Saudi Arabia",, Reference has been generated automatically
682,Saudi Arabia,,1221,Watermelons,2019,32,32%,,"Farm, Manufacturing, Transportation",Whole supply chain,,,,Modelled Estimates,"National program for reducing flw in ksa (2019), Saudi FLW baseline. Food Loss and Food Waste Index in the Kingdom of Saudi Arabia",, Reference has been generated automatically
682,Saudi Arabia,,1232,Cucumbers and gherkins,2019,26,26%,,"Farm, Manufacturing, Transportation",Whole supply chain,,,,Modelled Estimates,"National program for reducing flw in ksa (2019), Saudi FLW baseline. Food Loss and Food Waste Index in the Kingdom of Saudi Arabia",, Reference has been generated automatically
682,Saudi Arabia,,1234,Tomatoes,2019,23,23%,,"Farm, Manufacturing, Transportation",Whole supply chain,,,,Modelled Estimates,"National program for reducing flw in ksa (2019), Saudi FLW baseline. Food Loss and Food Waste Index in the Kingdom of Saudi Arabia",, Reference has been generated automatically
682,Saudi Arabia,,1251,Carrots and turnips,2019,16,16%,,"Farm, Manufacturing, Transportation",Whole supply chain,,,,Modelled Estimates,"National program for reducing flw in ksa (2019), Saudi FLW baseline. Food Loss and Food Waste Index in the Kingdom of Saudi Arabia",, Reference has been generated automatically
682,Saudi Arabia,,1314,Dates,2019,16,16%,,"Farm, Manufacturing, Transportation",Whole supply chain,,,,Modelled Estimates,"National program for reducing flw in ksa (2019), Saudi FLW baseline. Food Loss and Food Waste Index in the Kingdom of Saudi Arabia",, Reference has been generated automatically
682,Saudi Arabia,,1323,Oranges,2019,14.5,14.50%,,"Farm, Manufacturing, Transportation",Whole supply chain,,,,Modelled Estimates,"National program for reducing flw in ksa (2019), Saudi FLW baseline. Food Loss and Food Waste Index in the Kingdom of Saudi Arabia",, Reference has been generated automatically
682,Saudi Arabia,,1359.9,"Other fruits, n.e.c.",2019,22.5,22.50%,,"Farm, Manufacturing, Transportation",Whole supply chain,,,,Modelled Estimates,"National program for reducing flw in ksa (2019), Saudi FLW baseline. Food Loss and Food Waste Index in the Kingdom of Saudi Arabia",, Reference has been generated automatically
