Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","1997","1997","TJ","36.487096","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","1998","1998","TJ","35.373479","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","1999","1999","TJ","34.259861","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2000","2000","TJ","33.146244","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2001","2001","TJ","32.032627","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2002","2002","TJ","30.919009","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2003","2003","TJ","29.805392","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2004","2004","TJ","26.172011","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2005","2005","TJ","27.578158","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2006","2006","TJ","26.46454","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2007","2007","TJ","25.350923","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2008","2008","TJ","24.237306","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2009","2009","TJ","23.123689","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2010","2010","TJ","22.010071","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2011","2011","TJ","20.896454","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2012","2012","TJ","19.782837","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2013","2013","TJ","18.669219","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2014","2014","TJ","17.555602","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2015","2015","TJ","16.441985","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2016","2016","TJ","15.328368","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2017","2017","TJ","14.21475","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2018","2018","TJ","13.101133","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2019","2019","TJ","11.987516","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6815","Food Transport","2020","2020","TJ","10.873899","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","1990","1990","TJ","15.606303","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","1991","1991","TJ","2.642654","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","1992","1992","TJ","2.81707","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","1993","1993","TJ","1.29","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","1994","1994","TJ","7.74","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","1995","1995","TJ","21.505542","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","1996","1996","TJ","16.196405","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","1997","1997","TJ","22.687797","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","1998","1998","TJ","19.166933","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","1999","1999","TJ","37.020166","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2000","2000","TJ","25.303882","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2001","2001","TJ","59.722985","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2002","2002","TJ","201.039685","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2003","2003","TJ","110.172667","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2004","2004","TJ","38.672702","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2005","2005","TJ","61.651032","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2006","2006","TJ","53.181478","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2007","2007","TJ","44.261806","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2008","2008","TJ","33.424067","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2009","2009","TJ","44.505274","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2010","2010","TJ","46.574797","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2011","2011","TJ","49.646039","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2012","2012","TJ","51.323656","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2013","2013","TJ","50.973909","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2014","2014","TJ","53.645188","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2015","2015","TJ","53.971427","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2016","2016","TJ","51.387383","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2017","2017","TJ","64.15167","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2018","2018","TJ","71.064179","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2019","2019","TJ","67.511092","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6506","Food Packaging","2020","2020","TJ","70.803978","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","1990","1990","TJ","450.087","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","1991","1991","TJ","242.814","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","1992","1992","TJ","315.447","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","1993","1993","TJ","369.435","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","1994","1994","TJ","231.561","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","1995","1995","TJ","268.521","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","1996","1996","TJ","10.56","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","1997","1997","TJ","21.12","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","1998","1998","TJ","31.68","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","1999","1999","TJ","49.0545","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2000","2000","TJ","66.429","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2001","2001","TJ","83.8035","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2002","2002","TJ","101.178","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2003","2003","TJ","118.5525","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2004","2004","TJ","135.927","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2005","2005","TJ","153.3015","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2006","2006","TJ","164.01","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2007","2007","TJ","112.7115","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2008","2008","TJ","158.928","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2009","2009","TJ","137.742","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2010","2010","TJ","97.086","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2011","2011","TJ","89.562","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2012","2012","TJ","93.687","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2013","2013","TJ","106.095","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2014","2014","TJ","72.396128","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2015","2015","TJ","109.494","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2016","2016","TJ","134.814263","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2017","2017","TJ","106.335174","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2018","2018","TJ","94.986837","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2019","2019","TJ","105.568023","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6508","Food Retail","2020","2020","TJ","97.843548","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","1990","1990","TJ","276.06","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","1991","1991","TJ","90.3","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","1992","1992","TJ","528.9","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","1993","1993","TJ","237.36","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","1994","1994","TJ","188.34","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","1996","1996","TJ","2.58","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2002","2002","TJ","15.48","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2003","2003","TJ","430.86","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2004","2004","TJ","461.82","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2005","2005","TJ","575.34","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2006","2006","TJ","642.42","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2007","2007","TJ","645","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2008","2008","TJ","611.46","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2009","2009","TJ","477.3","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2010","2010","TJ","637.26","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2011","2011","TJ","637.26","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2012","2012","TJ","606.3","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2013","2013","TJ","544.38","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2014","2014","TJ","366.36","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2015","2015","TJ","361.2","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2016","2016","TJ","464.4","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2017","2017","TJ","499.30224","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2018","2018","TJ","377.65008","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2019","2019","TJ","335.43096","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6505","Food Household Consumption","2020","2020","TJ","292.9461","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1990","1990","TJ","902.783303","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1991","1991","TJ","467.979154","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1992","1992","TJ","946.70507","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1993","1993","TJ","693.402082","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1994","1994","TJ","495.407","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1995","1995","TJ","368.565325","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1996","1996","TJ","142.972405","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1997","1997","TJ","265.034893","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1998","1998","TJ","363.330411","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1999","1999","TJ","489.814527","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2000","2000","TJ","586.729126","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2001","2001","TJ","729.779112","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2002","2002","TJ","995.206695","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2003","2003","TJ","1428.350559","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2004","2004","TJ","1493.921713","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2005","2005","TJ","1741.57069","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2006","2006","TJ","1938.776018","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2007","2007","TJ","1308.202326","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2008","2008","TJ","1361.534379","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2009","2009","TJ","1036.562877","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2010","2010","TJ","1159.030868","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2011","2011","TJ","843.864493","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2012","2012","TJ","818.406133","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2013","2013","TJ","794.237678","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2014","2014","TJ","559.283377","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2015","2015","TJ","591.440779","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2016","2016","TJ","717.270289","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2017","2017","TJ","739.421219","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2018","2018","TJ","612.400923","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2019","2019","TJ","594.027993","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2020","2020","TJ","542.102835","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1990","1990","TJ","902.783303","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1991","1991","TJ","467.979154","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1992","1992","TJ","946.70507","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1993","1993","TJ","693.402082","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1994","1994","TJ","495.407","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1995","1995","TJ","368.565325","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1996","1996","TJ","142.972405","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1997","1997","TJ","265.034893","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1998","1998","TJ","363.330411","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1999","1999","TJ","489.814527","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2000","2000","TJ","586.729126","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2001","2001","TJ","729.779112","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2002","2002","TJ","995.206695","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2003","2003","TJ","1428.350559","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2004","2004","TJ","1493.921713","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2005","2005","TJ","1741.57069","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2006","2006","TJ","1938.776018","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2007","2007","TJ","1308.202326","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2008","2008","TJ","1361.534379","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2009","2009","TJ","1036.562877","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2010","2010","TJ","1159.030868","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2011","2011","TJ","843.864493","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2012","2012","TJ","818.406133","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2013","2013","TJ","794.237678","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2014","2014","TJ","559.283377","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2015","2015","TJ","591.440779","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2016","2016","TJ","717.270289","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2017","2017","TJ","739.421219","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2018","2018","TJ","612.400923","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2019","2019","TJ","594.027993","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","27","Bulgaria","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2020","2020","TJ","542.102835","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2001","2001","TJ","0.711186","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2002","2002","TJ","1.422372","E","Estimated value"
